session_code_n,id_in_group,round_number,color_n,score,actionType_n,new_color_n,delete_player_n,add_player_n,linked_neighbors,graph_size,hist_color,hist_neighbor,hist_skip,num_of_neighbor
7,3,5,2,100,1,996,996,996,"1, 2, 4, 5, 6, 17, 22",26,0.25,0.25,0.5,7
7,4,5,1,86,2,996,9,20,"1, 2, 3, 5, 7, 6, 9",26,0.25,0.5,0.25,7
7,5,5,0,83,2,996,8,20,"2, 3, 4, 6, 8, 1",26,0.25,0.25,0.5,6
7,6,5,3,100,1,996,996,996,"3, 5, 7, 8, 9, 4, 18",26,0.5,0.0,0.5,7
7,7,5,2,100,1,996,996,996,"4, 6, 8, 9, 10, 20",26,0.5,0.25,0.25,6
7,8,5,0,67,0,1,996,996,"5, 6, 7, 11, 25, 21",26,0.25,0.5,0.25,6
7,9,5,1,83,2,996,4,2,"6, 7, 11, 12, 4, 23",26,0.25,0.25,0.5,6
7,10,5,1,100,1,996,996,996,"7, 12, 13, 22, 25, 1, 2, 24",26,0.25,0.5,0.25,8
7,11,5,2,100,1,996,996,996,"8, 9, 13, 22",26,0.5,0.25,0.25,4
7,12,5,0,100,1,996,996,996,"9, 10, 13, 15, 16, 19",26,0.25,0.0,0.75,6
7,13,5,3,80,2,996,15,18,"10, 11, 12, 14, 15",26,0.5,0.25,0.25,5
7,14,5,1,100,1,996,996,996,"13, 15, 16, 17, 24, 18",26,0.25,0.5,0.25,6
7,15,5,3,67,2,996,16,4,"12, 13, 14, 16, 17, 24",26,1.0,0.0,0.0,6
7,16,5,3,83,2,996,15,11,"14, 15, 17, 18, 19, 12",26,0.0,0.25,0.75,6
7,17,5,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 3, 26",26,0.25,0.0,0.75,8
7,18,5,2,100,1,996,996,996,"16, 17, 19, 20, 1, 14, 6",26,0.25,0.5,0.25,7
7,19,5,1,100,2,996,16,2,"16, 17, 18, 20, 22, 12",26,0.25,0.25,0.5,6
7,20,5,3,100,2,996,21,3,"17, 18, 19, 21, 23, 7",26,0.0,0.0,1.0,6
7,21,5,0,75,0,1,996,996,"20, 22, 24, 8",26,0.5,0.0,0.5,4
7,22,5,3,100,1,996,996,996,"19, 21, 23, 24, 25, 10, 3, 11",26,0.25,0.25,0.5,8
7,23,5,0,100,1,996,996,996,"20, 22, 25, 26, 9",26,0.5,0.25,0.25,5
7,24,5,2,100,2,996,22,12,"1, 21, 22, 14, 15, 10",26,0.5,0.5,0.0,6
7,25,5,2,100,1,996,996,996,"1, 2, 22, 23, 10, 8",26,0.25,0.5,0.25,6
7,26,5,1,100,1,996,996,996,"1, 2, 23, 17",26,0.5,0.5,0.0,4
7,1,6,3,100,1,996,996,996,"3, 4, 24, 25, 26, 18, 10, 5",26,0.0,0.2,0.8,8
7,2,6,3,100,1,996,996,996,"3, 4, 5, 25, 26, 10, 9, 19",26,0.0,0.0,1.0,8
7,3,6,2,100,1,996,996,996,"1, 2, 4, 5, 6, 17, 22, 20",26,0.2,0.2,0.6,8
7,4,6,1,100,1,996,996,996,"1, 2, 3, 5, 7, 6, 20, 15",26,0.2,0.6,0.2,8
7,5,6,0,100,1,996,996,996,"2, 3, 4, 6, 1, 20",26,0.2,0.4,0.4,6
7,6,6,3,100,1,996,996,996,"3, 5, 7, 8, 9, 4, 18",26,0.4,0.0,0.6,7
7,7,6,2,100,1,996,996,996,"4, 6, 8, 9, 10, 20",26,0.4,0.2,0.4,6
7,8,6,1,80,2,996,21,5,"6, 7, 11, 25, 21",26,0.4,0.4,0.2,5
7,9,6,1,100,1,996,996,996,"6, 7, 11, 12, 23, 2",26,0.2,0.4,0.4,6
7,10,6,1,100,1,996,996,996,"7, 12, 13, 22, 25, 1, 2, 24",26,0.2,0.4,0.4,8
7,11,6,2,100,2,996,22,5,"8, 9, 13, 22, 16",26,0.4,0.2,0.4,5
7,12,6,0,100,1,996,996,996,"9, 10, 13, 15, 16, 19, 24",26,0.2,0.0,0.8,7
7,13,6,3,100,1,996,996,996,"10, 11, 12, 14, 18",26,0.4,0.4,0.2,5
7,14,6,1,100,1,996,996,996,"13, 15, 16, 17, 24, 18",26,0.2,0.4,0.4,6
7,15,6,3,100,1,996,996,996,"12, 14, 17, 24, 4",26,0.8,0.2,0.0,5
7,16,6,3,100,1,996,996,996,"14, 17, 18, 12, 11",26,0.0,0.4,0.6,5
7,17,6,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 3, 26",26,0.2,0.0,0.8,8
7,18,6,2,100,1,996,996,996,"16, 17, 19, 20, 1, 14, 6, 13",26,0.2,0.4,0.4,8
7,19,6,1,100,1,996,996,996,"17, 18, 20, 22, 12, 2",26,0.2,0.4,0.4,6
7,20,6,3,100,1,996,996,996,"17, 18, 19, 23, 7, 4, 5, 3",26,0.0,0.2,0.8,8
7,21,6,1,67,0,2,996,996,"22, 24, 8",26,0.6,0.0,0.4,3
7,22,6,3,100,1,996,996,996,"19, 21, 23, 25, 10, 3, 11",26,0.2,0.2,0.6,7
7,23,6,0,100,1,996,996,996,"20, 22, 25, 26, 9",26,0.4,0.2,0.4,5
7,24,6,2,100,1,996,996,996,"1, 21, 14, 15, 10, 12",26,0.4,0.6,0.0,6
7,25,6,2,100,1,996,996,996,"1, 2, 22, 23, 10, 8",26,0.2,0.4,0.4,6
7,26,6,1,100,1,996,996,996,"1, 2, 23, 17",26,0.4,0.4,0.2,4
7,1,7,3,100,1,996,996,996,"3, 4, 24, 25, 26, 18, 10, 5",26,0.0,0.17,0.83,8
7,2,7,3,100,1,996,996,996,"3, 4, 5, 25, 26, 10, 9, 19",26,0.0,0.0,1.0,8
7,3,7,2,100,1,996,996,996,"1, 2, 4, 5, 6, 17, 22, 20",26,0.17,0.17,0.67,8
7,4,7,1,100,1,996,996,996,"1, 2, 3, 5, 7, 6, 20, 15",26,0.17,0.5,0.33,8
7,5,7,0,100,1,996,996,996,"2, 3, 4, 6, 1, 20, 8, 11",26,0.17,0.33,0.5,8
7,6,7,3,100,1,996,996,996,"3, 5, 7, 8, 9, 4, 18",26,0.33,0.0,0.67,7
7,7,7,2,100,1,996,996,996,"4, 6, 8, 9, 10, 20",26,0.33,0.17,0.5,6
7,8,7,1,100,1,996,996,996,"6, 7, 11, 25, 5",26,0.33,0.5,0.17,5
7,9,7,1,100,1,996,996,996,"6, 7, 11, 12, 23, 2",26,0.17,0.33,0.5,6
7,10,7,1,100,1,996,996,996,"7, 12, 13, 22, 25, 1, 2, 24",26,0.17,0.33,0.5,8
7,11,7,2,100,2,996,8,17,"8, 9, 13, 16, 5",26,0.33,0.33,0.33,5
7,12,7,0,100,1,996,996,996,"9, 10, 13, 15, 16, 19, 24",26,0.17,0.0,0.83,7
7,13,7,3,100,1,996,996,996,"10, 11, 12, 14, 18",26,0.33,0.33,0.33,5
7,14,7,1,100,1,996,996,996,"13, 15, 16, 17, 24, 18",26,0.17,0.33,0.5,6
7,15,7,3,100,1,996,996,996,"12, 14, 17, 24, 4",26,0.67,0.17,0.17,5
7,16,7,3,100,1,996,996,996,"14, 17, 18, 12, 11",26,0.0,0.33,0.67,5
7,17,7,0,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 3, 26",26,0.17,0.0,0.83,8
7,18,7,2,100,2,996,19,2,"16, 17, 19, 20, 1, 14, 6, 13",26,0.17,0.33,0.5,8
7,19,7,1,100,1,996,996,996,"17, 18, 20, 22, 12, 2",26,0.17,0.33,0.5,6
7,20,7,3,100,1,996,996,996,"17, 18, 19, 23, 7, 4, 5, 3",26,0.0,0.17,0.83,8
7,21,7,2,50,0,1,996,996,"22, 24",26,0.67,0.0,0.33,2
7,22,7,3,100,1,996,996,996,"19, 21, 23, 25, 10, 3",26,0.17,0.17,0.67,6
7,23,7,0,100,1,996,996,996,"20, 22, 25, 26, 9",26,0.33,0.17,0.5,5
7,24,7,2,83,2,996,21,17,"1, 21, 14, 15, 10, 12",26,0.33,0.5,0.17,6
7,25,7,2,100,1,996,996,996,"1, 2, 22, 23, 10, 8",26,0.17,0.33,0.5,6
7,26,7,1,100,1,996,996,996,"1, 2, 23, 17",26,0.33,0.33,0.33,4
8,1,1,3,0,1,996,996,996,"2, 3, 4, 20, 21, 22",22,0.0,0.0,0.0,6
8,2,1,3,0,0,2,996,996,"1, 3, 4, 5, 21, 22",22,0.0,0.0,0.0,6
8,3,1,3,0,1,996,996,996,"1, 2, 4, 5, 6, 22",22,0.0,0.0,0.0,6
8,4,1,3,0,0,0,996,996,"1, 2, 3, 5, 6, 7",22,0.0,0.0,0.0,6
8,5,1,3,0,0,1,996,996,"2, 3, 4, 6, 7, 8",22,0.0,0.0,0.0,6
8,6,1,3,0,0,2,996,996,"3, 4, 5, 7, 8, 9",22,0.0,0.0,0.0,6
8,7,1,3,0,0,2,996,996,"4, 5, 6, 8, 9, 10",22,0.0,0.0,0.0,6
8,8,1,3,0,0,0,996,996,"5, 6, 7, 9, 10, 11",22,0.0,0.0,0.0,6
8,9,1,3,0,0,1,996,996,"6, 7, 8, 10, 11, 12",22,0.0,0.0,0.0,6
8,10,1,3,0,1,996,996,996,"7, 8, 9, 11, 12, 13",22,0.0,0.0,0.0,6
8,11,1,3,0,0,0,996,996,"8, 9, 10, 12, 13, 14",22,0.0,0.0,0.0,6
8,12,1,3,0,0,0,996,996,"9, 10, 11, 13, 14, 15",22,0.0,0.0,0.0,6
8,13,1,3,0,0,2,996,996,"10, 11, 12, 14, 15, 16",22,0.0,0.0,0.0,6
8,14,1,3,0,0,1,996,996,"11, 12, 13, 15, 16, 17",22,0.0,0.0,0.0,6
8,15,1,3,0,0,0,996,996,"12, 13, 14, 16, 17, 18",22,0.0,0.0,0.0,6
8,16,1,3,0,0,2,996,996,"13, 14, 15, 17, 18, 19",22,0.0,0.0,0.0,6
8,17,1,3,0,1,996,996,996,"14, 15, 16, 18, 19, 20",22,0.0,0.0,0.0,6
8,18,1,3,0,0,2,996,996,"15, 16, 17, 19, 20, 21",22,0.0,0.0,0.0,6
8,19,1,3,0,0,1,996,996,"16, 17, 18, 20, 21, 22",22,0.0,0.0,0.0,6
8,20,1,3,0,0,1,996,996,"1, 17, 18, 19, 21, 22",22,0.0,0.0,0.0,6
8,21,1,3,0,0,1,996,996,"1, 2, 18, 19, 20, 22",22,0.0,0.0,0.0,6
8,22,1,3,0,1,996,996,996,"1, 2, 3, 19, 20, 21",22,0.0,0.0,0.0,6
8,1,2,3,67,0,2,996,996,"2, 3, 4, 20, 21, 22",22,0.0,0.0,1.0,6
8,2,2,2,100,0,3,996,996,"1, 3, 4, 5, 21, 22",22,1.0,0.0,0.0,6
8,3,2,3,67,1,996,996,996,"1, 2, 4, 5, 6, 22",22,0.0,0.0,1.0,6
8,4,2,0,100,1,996,996,996,"1, 2, 3, 5, 6, 7",22,1.0,0.0,0.0,6
8,5,2,1,100,1,996,996,996,"2, 3, 4, 6, 7, 8",22,1.0,0.0,0.0,6
8,6,2,2,83,1,996,996,996,"3, 4, 5, 7, 8, 9",22,1.0,0.0,0.0,6
8,7,2,2,83,2,996,6,17,"4, 5, 6, 8, 9, 10",22,1.0,0.0,0.0,6
8,8,2,0,83,2,996,11,22,"5, 6, 7, 9, 10, 11",22,1.0,0.0,0.0,6
8,9,2,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12",22,1.0,0.0,0.0,6
8,10,2,3,100,1,996,996,996,"7, 8, 9, 11, 12, 13",22,0.0,0.0,1.0,6
8,11,2,0,67,2,996,12,18,"8, 9, 10, 12, 13, 14",22,1.0,0.0,0.0,6
8,12,2,0,67,2,996,14,20,"9, 10, 11, 13, 14, 15",22,1.0,0.0,0.0,6
8,13,2,2,83,1,996,996,996,"10, 11, 12, 14, 15, 16",22,1.0,0.0,0.0,6
8,14,2,1,100,1,996,996,996,"11, 12, 13, 15, 16, 17",22,1.0,0.0,0.0,6
8,15,2,0,83,2,996,12,6,"12, 13, 14, 16, 17, 18",22,1.0,0.0,0.0,6
8,16,2,2,67,1,996,996,996,"13, 14, 15, 17, 18, 19",22,1.0,0.0,0.0,6
8,17,2,3,100,1,996,996,996,"14, 15, 16, 18, 19, 20",22,0.0,0.0,1.0,6
8,18,2,2,83,1,996,996,996,"15, 16, 17, 19, 20, 21",22,1.0,0.0,0.0,6
8,19,2,1,67,0,0,996,996,"16, 17, 18, 20, 21, 22",22,1.0,0.0,0.0,6
8,20,2,1,67,0,2,996,996,"1, 17, 18, 19, 21, 22",22,1.0,0.0,0.0,6
8,21,2,1,67,0,2,996,996,"1, 2, 18, 19, 20, 22",22,1.0,0.0,0.0,6
8,22,2,3,67,1,996,996,996,"1, 2, 3, 19, 20, 21",22,0.0,0.0,1.0,6
8,1,3,2,67,0,3,996,996,"2, 3, 4, 20, 21, 22",22,0.5,0.0,0.5,6
8,2,3,3,67,0,2,996,996,"1, 3, 4, 5, 21, 22",22,1.0,0.0,0.0,6
8,3,3,3,67,1,996,996,996,"1, 2, 4, 5, 6, 22",22,0.0,0.0,1.0,6
8,4,3,0,100,1,996,996,996,"1, 2, 3, 5, 6, 7",22,0.5,0.0,0.5,6
8,5,3,1,100,1,996,996,996,"2, 3, 4, 6, 7, 8",22,0.5,0.0,0.5,6
8,6,3,2,100,2,996,3,17,"3, 4, 5, 8, 9, 15",22,0.5,0.0,0.5,6
8,7,3,2,100,1,996,996,996,"4, 5, 8, 9, 10, 17",22,0.5,0.5,0.0,6
8,8,3,0,100,1,996,996,996,"5, 6, 7, 9, 10, 22",22,0.5,0.5,0.0,6
8,9,3,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12",22,0.5,0.0,0.5,6
8,10,3,3,100,1,996,996,996,"7, 8, 9, 11, 12, 13",22,0.0,0.0,1.0,6
8,11,3,0,100,1,996,996,996,"9, 10, 13, 14, 18",22,0.5,0.5,0.0,5
8,12,3,0,100,1,996,996,996,"9, 10, 13, 20",22,0.5,0.5,0.0,4
8,13,3,2,83,1,996,996,996,"10, 11, 12, 14, 15, 16",22,0.5,0.0,0.5,6
8,14,3,1,100,1,996,996,996,"11, 13, 15, 16, 17",22,0.5,0.0,0.5,5
8,15,3,0,100,1,996,996,996,"13, 14, 16, 17, 18, 6",22,0.5,0.5,0.0,6
8,16,3,2,67,2,996,13,11,"13, 14, 15, 17, 18, 19",22,0.5,0.0,0.5,6
8,17,3,3,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 7",22,0.0,0.0,1.0,7
8,18,3,2,57,0,3,996,996,"15, 16, 17, 19, 20, 21, 11",22,0.5,0.0,0.5,7
8,19,3,0,100,1,996,996,996,"16, 17, 18, 20, 21, 22",22,1.0,0.0,0.0,6
8,20,3,2,57,0,1,996,996,"1, 17, 18, 19, 21, 22, 12",22,1.0,0.0,0.0,7
8,21,3,2,50,2,996,18,12,"1, 2, 18, 19, 20, 22",22,1.0,0.0,0.0,6
8,22,3,3,71,1,996,996,996,"1, 2, 3, 19, 20, 21, 8",22,0.0,0.0,1.0,7
8,1,4,3,67,2,996,22,14,"2, 3, 4, 20, 21, 22",22,0.67,0.0,0.33,6
8,2,4,2,83,0,3,996,996,"1, 3, 4, 5, 21, 22",22,1.0,0.0,0.0,6
8,3,4,3,60,2,996,22,7,"1, 2, 4, 5, 22",22,0.0,0.0,1.0,5
8,4,4,0,100,1,996,996,996,"1, 2, 3, 5, 6, 7",22,0.33,0.0,0.67,6
8,5,4,1,100,1,996,996,996,"2, 3, 4, 6, 7, 8",22,0.33,0.0,0.67,6
8,6,4,2,100,2,996,17,20,"4, 5, 8, 9, 15, 17",22,0.33,0.33,0.33,6
8,7,4,2,100,1,996,996,996,"4, 5, 8, 9, 10, 17",22,0.33,0.33,0.33,6
8,8,4,0,100,1,996,996,996,"5, 6, 7, 9, 10, 22",22,0.33,0.33,0.33,6
8,9,4,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12",22,0.33,0.0,0.67,6
8,10,4,3,100,1,996,996,996,"7, 8, 9, 11, 12, 13",22,0.0,0.0,1.0,6
8,11,4,0,100,1,996,996,996,"9, 10, 13, 14, 18, 16",22,0.33,0.33,0.33,6
8,12,4,0,100,1,996,996,996,"9, 10, 13, 20, 21",22,0.33,0.33,0.33,5
8,13,4,2,100,1,996,996,996,"10, 11, 12, 14, 15",22,0.33,0.0,0.67,5
8,14,4,1,100,1,996,996,996,"11, 13, 15, 16, 17",22,0.33,0.0,0.67,5
8,15,4,0,100,1,996,996,996,"13, 14, 16, 17, 18, 6",22,0.33,0.33,0.33,6
8,16,4,2,100,1,996,996,996,"14, 15, 17, 18, 19, 11",22,0.33,0.33,0.33,6
8,17,4,3,88,1,996,996,996,"14, 15, 16, 18, 19, 20, 7, 6",22,0.0,0.0,1.0,8
8,18,4,3,83,1,996,996,996,"15, 16, 17, 19, 20, 11",22,0.67,0.0,0.33,6
8,19,4,0,100,1,996,996,996,"16, 17, 18, 20, 21, 22",22,0.67,0.0,0.33,6
8,20,4,1,100,1,996,996,996,"1, 17, 18, 19, 21, 22, 12",22,1.0,0.0,0.0,7
8,21,4,2,83,1,996,996,996,"1, 2, 19, 20, 22, 12",22,0.67,0.33,0.0,6
8,22,4,3,71,1,996,996,996,"1, 2, 3, 19, 20, 21, 8",22,0.0,0.0,1.0,7
8,1,5,3,67,2,996,2,15,"2, 3, 4, 20, 21, 14",22,0.5,0.25,0.25,6
8,2,5,3,50,2,996,22,16,"1, 3, 4, 5, 21, 22",22,1.0,0.0,0.0,6
8,3,5,3,60,1,996,996,996,"1, 2, 4, 5, 7",22,0.0,0.25,0.75,5
8,4,5,0,100,1,996,996,996,"1, 2, 3, 5, 6, 7",22,0.25,0.0,0.75,6
8,5,5,1,100,1,996,996,996,"2, 3, 4, 6, 7, 8",22,0.25,0.0,0.75,6
8,6,5,2,100,1,996,996,996,"4, 5, 8, 9, 15, 20",22,0.25,0.5,0.25,6
8,7,5,2,100,1,996,996,996,"4, 5, 8, 9, 10, 17, 3",22,0.25,0.25,0.5,7
8,8,5,0,100,1,996,996,996,"5, 6, 7, 9, 10, 22",22,0.25,0.25,0.5,6
8,9,5,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12",22,0.25,0.0,0.75,6
8,10,5,3,100,1,996,996,996,"7, 8, 9, 11, 12, 13",22,0.0,0.0,1.0,6
8,11,5,0,100,1,996,996,996,"9, 10, 13, 14, 18, 16",22,0.25,0.25,0.5,6
8,12,5,0,100,1,996,996,996,"9, 10, 13, 20, 21",22,0.25,0.25,0.5,5
8,13,5,2,100,1,996,996,996,"10, 11, 12, 14, 15",22,0.25,0.0,0.75,5
8,14,5,1,100,1,996,996,996,"11, 13, 15, 16, 17, 1",22,0.25,0.0,0.75,6
8,15,5,0,100,1,996,996,996,"13, 14, 16, 17, 18, 6",22,0.25,0.25,0.5,6
8,16,5,2,100,1,996,996,996,"14, 15, 17, 18, 19, 11",22,0.25,0.25,0.5,6
8,17,5,3,86,1,996,996,996,"14, 15, 16, 18, 19, 20, 7",22,0.0,0.0,1.0,7
8,18,5,3,83,0,2,996,996,"15, 16, 17, 19, 20, 11",22,0.5,0.0,0.5,6
8,19,5,0,100,1,996,996,996,"16, 17, 18, 20, 21, 22",22,0.5,0.0,0.5,6
8,20,5,1,100,1,996,996,996,"1, 17, 18, 19, 21, 22, 12, 6",22,0.75,0.0,0.25,8
8,21,5,2,100,1,996,996,996,"1, 2, 19, 20, 22, 12",22,0.5,0.25,0.25,6
8,22,5,3,80,1,996,996,996,"2, 19, 20, 21, 8",22,0.0,0.0,1.0,5
8,1,6,3,83,2,996,3,5,"3, 4, 20, 21, 14, 15",22,0.4,0.4,0.2,6
8,2,6,3,80,0,2,996,996,"3, 4, 5, 21, 16",22,0.8,0.2,0.0,5
8,3,6,3,60,0,0,996,996,"1, 2, 4, 5, 7",22,0.0,0.2,0.8,5
8,4,6,0,100,1,996,996,996,"1, 2, 3, 5, 6, 7",22,0.2,0.0,0.8,6
8,5,6,1,100,1,996,996,996,"2, 3, 4, 6, 7, 8",22,0.2,0.0,0.8,6
8,6,6,2,100,1,996,996,996,"4, 5, 8, 9, 15, 20",22,0.2,0.4,0.4,6
8,7,6,2,100,1,996,996,996,"4, 5, 8, 9, 10, 17, 3",22,0.2,0.2,0.6,7
8,8,6,0,100,1,996,996,996,"5, 6, 7, 9, 10, 22",22,0.2,0.2,0.6,6
8,9,6,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12",22,0.2,0.0,0.8,6
8,10,6,3,100,1,996,996,996,"7, 8, 9, 11, 12, 13",22,0.0,0.0,1.0,6
8,11,6,0,100,1,996,996,996,"9, 10, 13, 14, 18, 16",22,0.2,0.2,0.6,6
8,12,6,0,100,1,996,996,996,"9, 10, 13, 20, 21",22,0.2,0.2,0.6,5
8,13,6,2,100,1,996,996,996,"10, 11, 12, 14, 15",22,0.2,0.0,0.8,5
8,14,6,1,100,1,996,996,996,"11, 13, 15, 16, 17, 1",22,0.2,0.0,0.8,6
8,15,6,0,100,1,996,996,996,"13, 14, 16, 17, 18, 6, 1",22,0.2,0.2,0.6,7
8,16,6,2,86,2,996,18,9,"14, 15, 17, 18, 19, 11, 2",22,0.2,0.2,0.6,7
8,17,6,3,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 7",22,0.0,0.0,1.0,7
8,18,6,2,83,2,996,16,3,"15, 16, 17, 19, 20, 11",22,0.6,0.0,0.4,6
8,19,6,0,100,1,996,996,996,"16, 17, 18, 20, 21, 22",22,0.4,0.0,0.6,6
8,20,6,1,100,1,996,996,996,"1, 17, 18, 19, 21, 22, 12, 6",22,0.6,0.0,0.4,8
8,21,6,2,100,1,996,996,996,"1, 2, 19, 20, 22, 12",22,0.4,0.2,0.4,6
8,22,6,3,100,1,996,996,996,"19, 20, 21, 8",22,0.0,0.0,1.0,4
8,1,7,3,100,0,1,996,996,"4, 20, 21, 14, 15, 5",22,0.33,0.5,0.17,6
8,2,7,2,60,1,996,996,996,"3, 4, 5, 21, 16",22,0.83,0.17,0.0,5
8,3,7,0,75,2,996,4,10,"2, 4, 5, 7",22,0.17,0.17,0.67,4
8,4,7,0,83,1,996,996,996,"1, 2, 3, 5, 6, 7",22,0.17,0.0,0.83,6
8,5,7,1,100,1,996,996,996,"2, 3, 4, 6, 7, 8, 1",22,0.17,0.0,0.83,7
8,6,7,2,100,2,996,4,22,"4, 5, 8, 9, 15, 20",22,0.17,0.33,0.5,6
8,7,7,2,100,1,996,996,996,"4, 5, 8, 9, 10, 17, 3",22,0.17,0.17,0.67,7
8,8,7,0,100,1,996,996,996,"5, 6, 7, 9, 10, 22",22,0.17,0.17,0.67,6
8,9,7,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12, 16",22,0.17,0.0,0.83,7
8,10,7,3,100,1,996,996,996,"7, 8, 9, 11, 12, 13",22,0.0,0.0,1.0,6
8,11,7,0,100,1,996,996,996,"9, 10, 13, 14, 18, 16",22,0.17,0.17,0.67,6
8,12,7,0,100,1,996,996,996,"9, 10, 13, 20, 21",22,0.17,0.17,0.67,5
8,13,7,2,100,1,996,996,996,"10, 11, 12, 14, 15",22,0.17,0.0,0.83,5
8,14,7,1,100,1,996,996,996,"11, 13, 15, 16, 17, 1",22,0.17,0.0,0.83,6
8,15,7,0,100,1,996,996,996,"13, 14, 16, 17, 18, 6, 1",22,0.17,0.17,0.67,7
8,16,7,2,86,2,996,2,22,"14, 15, 17, 19, 11, 2, 9",22,0.17,0.33,0.5,7
8,17,7,3,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 7",22,0.0,0.0,1.0,7
8,18,7,2,100,1,996,996,996,"15, 17, 19, 20, 11",22,0.5,0.17,0.33,5
8,19,7,0,100,1,996,996,996,"16, 17, 18, 20, 21, 22",22,0.33,0.0,0.67,6
8,20,7,1,100,1,996,996,996,"1, 17, 18, 19, 21, 22, 12, 6",22,0.5,0.0,0.5,8
8,21,7,2,83,1,996,996,996,"1, 2, 19, 20, 22, 12",22,0.33,0.17,0.5,6
8,22,7,3,100,1,996,996,996,"19, 20, 21, 8",22,0.0,0.0,1.0,4
8,1,8,1,50,2,996,20,7,"4, 20, 21, 14, 15, 5",22,0.43,0.43,0.14,6
8,2,8,2,75,0,3,996,996,"3, 4, 5, 21",22,0.71,0.14,0.14,4
8,3,8,0,100,1,996,996,996,"2, 5, 7, 10",22,0.14,0.29,0.57,4
8,4,8,0,100,1,996,996,996,"1, 2, 5, 7",22,0.14,0.0,0.86,4
8,5,8,1,86,2,996,1,22,"2, 3, 4, 6, 7, 8, 1",22,0.14,0.0,0.86,7
8,6,8,2,100,2,996,20,19,"5, 8, 9, 15, 20, 22",22,0.14,0.43,0.43,6
8,7,8,2,100,1,996,996,996,"4, 5, 8, 9, 10, 17, 3",22,0.14,0.14,0.71,7
8,8,8,0,100,1,996,996,996,"5, 6, 7, 9, 10, 22",22,0.14,0.14,0.71,6
8,9,8,1,100,1,996,996,996,"6, 7, 8, 10, 11, 12, 16",22,0.14,0.0,0.86,7
8,10,8,3,100,1,996,996,996,"7, 8, 9, 11, 12, 13, 3",22,0.0,0.0,1.0,7
8,11,8,0,100,1,996,996,996,"9, 10, 13, 14, 18, 16",22,0.14,0.14,0.71,6
8,12,8,0,100,1,996,996,996,"9, 10, 13, 20, 21",22,0.14,0.14,0.71,5
8,13,8,2,100,1,996,996,996,"10, 11, 12, 14, 15",22,0.14,0.0,0.86,5
8,14,8,1,83,2,996,1,4,"11, 13, 15, 16, 17, 1",22,0.14,0.0,0.86,6
8,15,8,0,100,1,996,996,996,"13, 14, 16, 17, 18, 6, 1",22,0.14,0.14,0.71,7
8,16,8,2,100,1,996,996,996,"14, 15, 17, 19, 11, 9, 22",22,0.14,0.43,0.43,7
8,17,8,3,100,1,996,996,996,"14, 15, 16, 18, 19, 20, 7",22,0.0,0.0,1.0,7
8,18,8,2,100,1,996,996,996,"15, 17, 19, 20, 11",22,0.43,0.14,0.43,5
8,19,8,0,100,1,996,996,996,"16, 17, 18, 20, 21, 22",22,0.29,0.0,0.71,6
8,20,8,1,88,2,996,1,13,"1, 17, 18, 19, 21, 22, 12, 6",22,0.43,0.0,0.57,8
8,21,8,2,83,2,996,2,5,"1, 2, 19, 20, 22, 12",22,0.29,0.14,0.57,6
8,22,8,3,100,1,996,996,996,"19, 20, 21, 8, 6, 16",22,0.0,0.0,1.0,6
9,1,1,3,0,2,996,22,15,"2, 3, 4, 21, 22, 23",23,0.0,0.0,0.0,6
9,2,1,3,0,0,2,996,996,"1, 3, 4, 5, 22, 23",23,0.0,0.0,0.0,6
9,3,1,3,0,1,996,996,996,"1, 2, 4, 5, 6, 23",23,0.0,0.0,0.0,6
9,4,1,3,0,0,0,996,996,"1, 2, 3, 5, 6, 7",23,0.0,0.0,0.0,6
9,5,1,3,0,1,996,996,996,"2, 3, 4, 6, 7, 8",23,0.0,0.0,0.0,6
9,6,1,3,0,0,0,996,996,"3, 4, 5, 7, 8, 9",23,0.0,0.0,0.0,6
9,7,1,3,0,1,996,996,996,"4, 5, 6, 8, 9, 10",23,0.0,0.0,0.0,6
9,8,1,3,0,0,2,996,996,"5, 6, 7, 9, 10, 11",23,0.0,0.0,0.0,6
9,9,1,3,0,1,996,996,996,"6, 7, 8, 10, 11, 12",23,0.0,0.0,0.0,6
9,10,1,3,0,0,1,996,996,"7, 8, 9, 11, 12, 13",23,0.0,0.0,0.0,6
9,11,1,3,0,0,0,996,996,"8, 9, 10, 12, 13, 14",23,0.0,0.0,0.0,6
9,12,1,3,0,0,1,996,996,"9, 10, 11, 13, 14, 15",23,0.0,0.0,0.0,6
9,13,1,3,0,0,1,996,996,"10, 11, 12, 14, 15, 16",23,0.0,0.0,0.0,6
9,14,1,3,0,0,2,996,996,"11, 12, 13, 15, 16, 17",23,0.0,0.0,0.0,6
